16370, ... good example is JAP - don't see too much APPLIED work there!
16371," I agree Closey. The mechanistic work is fascinating, but sometimes the whole point gets missed"
16372,Thanks Still no answer why creating Will help EIMD. Any ideas?
16373, Many congrats Kevin.  Very best wishes from all at Northumbria in your new role!
16374, Congratulations as new Head of Performance Nutrition at the EIS 
16375," Interesting findings, but I really can think why creatine would help facilitate the RBE - any ideas?"
16376, See you there Craig - would be good to catch up for a chat... over a lemonade perhaps?
16377,Something to consider in recovery and nutrition paradigms - Placebo Effect and Athletes: 
16378, A clear position on nutritional supplements from 
16379, International Society of Sports Nutrition position stand: energy drinks 
16380," Important implications for doping.....

"
16381,20 amazing facts about the human body via 
16382, Running endurance impaired to a greater degree the day following resistance exercise versus running session.  ...
16383," Latest papers on fasted exercise, appetite and energy balance with and "
16384, Most Popular: Eccentric Exercise Increases Satellite Cell Content in Type II Muscle Fibers: Introduction: Satell... http ...
16385, The first Systematic Review of the Effectiveness of Kinesio Taping for Musculoskeletal Injury ...
16386, Looking forward to conference in April and presenting on muscle damage and recovery strategies
16387,Acute alcohol consumption on recovery following simulated rugby match - JSS - Vol 30 (3) 
16388, Study suggests that muscle damage increases the reliance on carbohydrate as a fuel 
16389, Have a Neanderthal baby and save humanity Naomi McAuliffe 
16390,Journal of Sports Sciences_30th anniversary - free access to some nice articles from very good authors: 
16391," Disappointing McArdle, Katch &Katch doesn't give reference energy expenditure for building a snow hi ..."
16392, Careers for retired athletes - the work of the Performance Lifestyle team in 
16393," all good points, but nonetheless food for thought when designing EIMD paradigms"
16394," Quote was one of so I can't claim its mine I'm afraid, but still a favourite to throw at psych"
16395, Probably makes no difference if everyone does the same familiarisation/WU (all on same playing field).
16396, Recovery is complex - study from some colleagues demonstrating importance of perception 
16397, Could generate issues for familiarisation and warm up in damaging experiments.
16398, Ken Nosaka is doing a fair bit of this - min amount to provide protection. Incredible that 2 MVCs will do it!
16399," After 7 fantastic years at EIS I'm moving on, so an excellent opportunity for someone to lead Sport Sciences at EIS http ..."
16400,Great tenure at EIS Very best of luck for the future Ken from all the team at Northumbria.
16401, Vacancy: we are looking for a Strength & Conditioning Coach to work with GB Synchronised Swimming - ...
16402," Hi Shona, v.nice function measures for voluntary activation. Look forward to seeing it when you guy publish."
16403, Scientists take to Twitter to reveal their less than scientific methods 
16404,"LTP, not HIT but thanks for your kind words and support! All done... until tomorrow:("
16405, Very interesting - what are you guy doing? Magstim - NM function/twitch response pre/post-exercise?
16406,"very true: blogspot “Heck, if I judged my kids the way we judge athletes and coaches, I'd have sold them a long time ago”"
16407, Hmmm indeed!  Just read this - these data are not at all helpful.  
16408, Why exercise was important in human evolution and why it is so important for our continued brain health ...
16409, Part of PhD looking at cold water immersion. MS under review just now.
16410," Just 2, did not see classic repeat bout effect. IL-6, CRP, F2-iso pro carbonyls etc showed no bout effect"
16411," Absolutely - blood = useful, but muscle is critical to start really scratching surface"
16412, Simple (if there's such a thing) descriptive studies could use ant-ox and/or NSAID... just so we know the impact
16413," Sure, but we have data showing no reduction in inflam or O2 stress following repeated LIST. Not straightforward!"
16414," There's so much to answer. Could focus on strength, endurance or concurrent. Needs longer term 6+wk intervention"
16415, “ BBC: Obese who refuse to exercise could face benefits cut ...
16416, Big Q - how much ROS & inflammation is reqd to adapt? Recovery aids tend to turn down the volume not obliterate.
16417," Dairy product consumption, calcium intakes, and metabolic syndrome–related factors over 5 years in the STANISLAS study h ..."
16418, Yes of course. Would be a pleasure
16419, Sure drop me a line when you get 5. Have you got my mobile? Be great to catch up and explore some possibilities.
16420,Tell is more Vit d and twitch characteristics... What's going on?
16421,Informative review - Origin & Development of Muscle Cramps: 
16422, An unrewarded activity in – ‘Reproducing’ a scientist’s results. Will this publishing initiative work?  ...
16423, 11 VCs won. Led by an Englishman - Lt Chard. Lt Bromhead was an Anglo/frog. There were 6 Welsh VCs - and a Saffer!
16424,"Summary of sleep benefits afforded by tart cherries' Melatonin goes up, but other phytochemicals may also be active"
16425,Concurrent training - aerobic try may not be an issue in compromising hypertrophy: Lots of training combos to explore
16426, “ A blogpost about standing up to bullies by Mark Burnley. 
16427,"Happy new year mate, - won't stop mech stress, but may aid post-ex inflammation, O2 stress and hence recovery rate"
16428,Quercetin has little/no effect on EIMD. 
16429,More rationale to get kids active. Motor Skills May Predict Success in School 
16430,So that is what years of rugby gave me... Athletes' brains reflect stages of degenerative disorder 
16431,congrats on CBE in New Years Hons - Northumbria uni girl comes good AGAIN!... thanks to all Olympians for such a special year:)
16432,"thanks for the heads up big limitations I think, re: muscle damage - absolutely no consideration for repeated bout effect"
16433, EIS Vacancy: Head of Performance Nutrition Great role for a world leading applied nutritionist
16434, Nice meta analysis showing protein supplementation after exercise increases muscle mass and strength. 
16435,Interesting ECSS and ACSM position statement: nice pointers on the nebulous overtraining syndrome 
